"Word","Word_Chinese","traditional","pinyin","pos","radical_1","character_type_1","radical_2","character_type_2","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","perceptual_mean","Dominant.perceptual","Max_strength.perceptual","Minkowski3.perceptual","perceptual_SUM","Exclusivity.perceptual","action_mean","action_SUM","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Dominant.sensorimotor","Minkowski3.sensorimotor","sum_sensorimotor","Exclusivity.sensorimotor","concrete/abstract","concreteness","RT","RTSD","zRT","zRTSD","ERR","tstroke","wfreq","wfreq/mil","cd"
"opinion","意见","意見","yìjiàn","N","心","compound_ideograph","見","compound_ideograph",3.68181818181818,0.863636363636364,0.954545454545455,2.86363636363636,0.863636363636364,2.45454545454545,1.5,2,2.27272727272727,3.09090909090909,2.04545454545455,1.67293194682309,1.8072724659646,1.7587136188344,1.61231730734589,1.75378378820126,1.7654696590095,2.06443812256623,2.04706526287664,2.07437467759089,1.74326160944393,2.10390278444773,1.9469696969697,"auditory",3.68181818181818,4.48702641421998,11.6818181818182,0.24124513618677,2.18181818181818,10.9090909090909,3.09090909090909,3.94083579400136,0.145833333333333,"mouth/throat",3.68181818181818,"auditory",5.33142644303497,22.5909090909091,0.124748490945674,"concrete",3,665.58,258.66,-0.576,0.79,0,16,60,1.79,52
"newspaper and magazine","报刊","報刊","bàokān","N","土","compound_ideograph","刂","phono-semantic",1.95454545454545,0.590909090909091,2.68181818181818,3.04545454545455,1.18181818181818,4.5,1.27272727272727,2.90909090909091,2.27272727272727,1.40909090909091,1.18181818181818,1.6468519095903,1.22120513892711,1.67293194682309,1.29015586829738,1.46827931806048,0.597614304667197,1.45346280054018,1.68774549280537,1.51757382127866,1.40268758728823,1.50036070699091,2.32575757575758,"visual",4.5,5.28936771630594,13.9545454545455,0.280130293159609,1.80909090909091,9.04545454545454,2.90909090909091,3.49982110638006,0.190954773869347,"hand/arm",4.5,"visual",5.75746970900672,23,0.1699604743083,"concrete",1.821429,659.87,166.51,-0.531,0.54,0,13,361,10.76,322
"moon","月亮","月亮","yuèliàng","N","月","pictograph","亠","compound_ideograph",1.86363636363636,0.545454545454545,0.954545454545455,2.77272727272727,0.590909090909091,4.59090909090909,1.18181818181818,1.95454545454545,2.27272727272727,1.27272727272727,1.77272727272727,1.52113536999598,1.10096376512636,1.32655201923643,1.50970883922059,1.09801079485937,0.734139659030241,1.05272271193563,1.58796883522474,1.63828650851513,0.984731927834662,1.47783039757026,1.88636363636363,"visual",4.59090909090909,5.01048264059858,11.3181818181818,0.357429718875502,1.69090909090909,8.45454545454544,2.27272727272727,3.05417483521254,0.129032258064516,"head",4.59090909090909,"visual",5.3633218674687,19.7727272727272,0.204597701149426,"concrete",1.375,662.65,180.69,-0.533,0.65,2.44,22,6658,198.47,1590
"ghost","亡灵","亡靈","wánglíng","N","亠","compound_ideograph","雨","phono-semantic",2.31578947368421,0.421052631578947,1.63157894736842,3.42105263157895,0.578947368421053,2.15789473684211,1.94736842105263,1.89473684210526,2.26315789473684,1.68421052631579,2.05263157894737,1.85749627123739,0.692482608982125,1.7065405655168,1.60954753730786,1.01739260823845,2.00729663131334,2.14666884602701,2.07885483545643,2.10402010085344,2.13574425172396,2.06757195791817,1.75438596491228,"interoceptive",3.42105263157895,4.06393591335081,10.5263157894737,0.285,1.96842105263158,9.84210526315789,2.26315789473684,3.3971256842183,0.0588235294117644,"head",3.42105263157895,"interoceptive",4.73742033227187,20.3684210526316,0.147286821705427,"abstract",4,764.32,244.53,-0.277,0.607,0,18,53,1.58,44
"witchcraft","妖术","妖術","yāoshù","N","女","phono-semantic","行","phono-semantic",3.26315789473684,1,1.94736842105263,3.57894736842105,0.631578947368421,3.57894736842105,2.05263157894737,1.89473684210526,2.26315789473684,1.73684210526316,2.05263157894737,1.36797113611354,1.20185042515466,1.64902948597472,1.26120707056922,0.83069758608784,1.74215031478293,1.54465689144247,1.52369203807744,1.66139517217568,1.52177182050536,1.61498827689334,2.33333333333333,"visual/interoceptive",3.57894736842105,5.13079010216382,14,0.210526315789474,2,10,2.26315789473684,3.44625016250983,0.052631578947368,"head",3.57894736842105,"visual/interoceptive",5.6040569972826,24,0.12280701754386,"abstract",3.826087,719.63,193.58,-0.361,0.691,10,16,909,27.1,714
"swell","膨胀","膨脹","péngzhàng","Nv","月(肉)","phono-semantic","月(肉)","phono-semantic",3.10526315789474,1.84210526315789,2.31578947368421,3.36842105263158,1.47368421052632,3.73684210526316,2.05263157894737,2.31578947368421,2.26315789473684,1.94736842105263,2.63157894736842,1.52369203807744,2.0619073665672,1.88716811884154,1.46099381380504,1.83691834490484,1.40799720892865,2.06757195791817,1.88716811884154,1.91026773176368,1.92854822226825,1.94965883955201,2.64035087719298,"visual",3.73684210526316,5.21972145593007,15.8421052631579,0.142857142857143,2.24210526315789,11.2105263157895,2.63157894736842,3.87683853590379,0.0610328638497653,"torso",3.73684210526316,"visual",5.85273241286117,27.0526315789474,0.0836575875486381,"abstract",3.807692,750.04,297.75,-0.392,0.848,4.76,20,6,0.18,5
"singing","歌声","歌聲","gēshēng","N","欠","phono-semantic","耳","phono-semantic",4.78947368421053,0.368421052631579,0.684210526315789,3,0.473684210526316,1.94736842105263,1.26315789473684,1.63157894736842,2.26315789473684,2.52631578947368,1.63157894736842,0.418853908291695,0.760885910252682,1.15723000589758,1.63299316185545,1.02026255077535,1.7786912857656,1.59311383645565,1.67366949862967,1.72697890558943,1.86691727641025,1.73879033033471,1.87719298245614,"auditory",4.78947368421053,5.25029490466201,11.2631578947368,0.392523364485982,1.86315789473684,9.3157894736842,2.52631578947368,3.37424038609441,0.135593220338983,"mouth/throat",4.78947368421053,"auditory",5.67890963709048,20.578947368421,0.214833759590793,"concrete",2.217391,741.94,368.89,-0.389,0.913,0,19,55,1.64,51
"song","歌曲","歌曲","gēqǔ","Nv","欠","phono-semantic","曰","pictograph",4.94736842105263,0.789473684210526,1.10526315789474,3.63157894736842,0.736842105263158,2.36842105263158,1.68421052631579,2.31578947368421,2.26315789473684,2.78947368421053,2.05263157894737,0.229415733870562,0.976328005472037,1.28645666861885,1.16478545071564,0.991189255566704,1.46099381380504,1.85749627123739,1.94515442343125,1.484815935587,2.14939131870762,1.87004706448576,2.26315789473684,"auditory",4.94736842105263,5.69304992462183,13.5789473684211,0.310077519379845,2.22105263157895,11.1052631578947,2.78947368421053,3.89611717890197,0.0995260663507112,"mouth/throat",4.94736842105263,"auditory",6.24588234391172,24.6842105263158,0.170575692963753,"concrete",1.92,716.1,347.8,-0.447,0.946,0,18,706,21.05,578
"a view of sb's back","背影","背影","bèiyǐng","N","月(肉)","phono-semantic","彡","phono-semantic",1.05263157894737,0.578947368421053,1,3.10526315789474,0.631578947368421,4.73684210526316,1.68421052631579,1.84210526315789,2.26315789473684,0.947368421052632,2,1.12909423927748,1.01739260823845,1.4142135623731,1.62940810119317,1.01162829777814,0.452413928358864,1.73373814436217,1.5727950313141,1.79016154650163,1.12909423927748,1.56347191994114,1.85087719298246,"visual",4.73684210526316,5.17810124542626,11.1052631578947,0.374407582938389,1.74736842105263,8.73684210526315,2.26315789473684,3.1571830754999,0.150602409638554,"head",4.73684210526316,"visual",5.54301508811062,19.8421052631579,0.209549071618037,"concrete",1.692308,614.09,131.37,-0.726,0.461,2.44,22,104,3.1,88
"magazine","杂志","雜誌","zázhì","N","隹","phono-semantic","言","phono-semantic",1.78947368421053,0.947368421052632,3,2.47368421052632,1,4.78947368421053,1.21052631578947,3,2.26315789473684,1.21052631578947,1.68421052631579,1.58391032884585,1.50826184768083,1.66666666666667,1.98237851113341,1.4142135623731,0.53530337903131,1.58391032884585,1.66666666666667,1.75885395967431,1.84327448273811,1.66842013024123,2.33333333333334,"visual",4.78947368421053,5.42411846828781,14,0.274436090225564,1.87368421052631,9.36842105263157,3,3.60669412169344,0.191011235955057,"hand/arm",4.78947368421053,"visual",5.91071568751329,23.3684210526316,0.164414414414415,"concrete",1.434783,797.65,391.54,-0.218,1.066,0,15,49,1.46,42
"quality","素质","素質","sùzhi","N","糸","compound_ideograph","貝","phono-semantic",2.04347826086957,1.04347826086957,1.30434782608696,3.34782608695652,1.17391304347826,2.95652173913043,2.04347826086957,2.34782608695652,2.26086956521739,2.30434782608696,2.04347826086957,1.87030043453318,1.52190851682906,1.6077873731169,1.55530457853625,1.49703263804354,2.12085447766107,1.69164419398743,1.69514535853456,1.88817832613987,1.86924346895878,1.58051375046692,1.97826086956522,"interoceptive",3.34782608695652,4.25195214727406,11.8695652173913,0.194139194139193,2.2,11,2.34782608695652,3.77511099528564,0.0276679841897227,"hand/arm",3.34782608695652,"interoceptive",5.07451479710391,22.8695652173913,0.100760456273764,"abstract",3.826087,680.11,252.69,-0.494,0.796,2.56,20,202,6.02,121
"homesickness","乡愁","鄉愁","xiāngchóu","N","阝","compound_ideograph","心","phono-semantic",2.375,2.0625,1.75,3.6875,1.9375,2.5,1.625,2,2.25,1.8125,1.875,1.92786583212283,2.04837333836714,1.80739222823013,1.70171482138851,1.98221256848671,1.89736659610103,1.7464249196573,1.93218356615859,1.69312334656004,1.64189930669738,1.54380482358792,2.38541666666667,"interoceptive",3.6875,4.65037715053822,14.3125,0.135371179039301,1.9125,9.5625,2.25,3.30887671937008,0.065359477124183,"head",3.6875,"interoceptive",5.15258769631836,23.875,0.0863874345549738,"abstract",3.961538,738.96,158.61,-0.293,0.528,0,19,22,0.66,19
"innocent","纯情","純情","chúnqíng","Nadj","糹","phono-semantic","忄","phono-semantic",2.0625,1.125,1.6875,3.5,0.9375,3.25,2,2.3125,2.25,2.375,1.8125,1.69189243156886,1.58640053790544,1.74045013334673,1.54919333848297,1.48183444869302,1.77012240631357,1.96638416050035,1.95682566077478,1.52752523165195,1.96214168703486,1.75949803447839,2.09375,"interoceptive",3.5,4.53114248654931,12.5625,0.203980099502488,2.15,10.75,2.375,3.71104346419489,0.0523255813953488,"mouth/throat",3.5,"interoceptive",5.24315588224384,23.3125,0.109919571045576,"abstract",3.923077,775.2,270.02,-0.182,0.879,7.14,19,346,10.31,240
"everything","万物","萬物","wànwù","N","艹","phono-semantic","牜","phono-semantic",4.04761904761905,3,3.80952380952381,3.85714285714286,3.66666666666667,4.23809523809524,2.57142857142857,2.80952380952381,2.23809523809524,2.33333333333333,2.23809523809524,1.16086995293144,2.14476105895272,1.60059512741504,1.38873014965883,1.74164673034842,1.26114082896249,1.80475562255471,1.80607440652504,1.86828161433875,2.00831604418561,1.94691453086061,3.76984126984127,"visual",4.23809523809524,6.92019649003057,22.6190476190476,0.0547368421052632,2.43809523809524,12.1904761904762,2.80952380952381,4.20409530013057,0.0468749999999999,"hand/arm",4.23809523809524,"visual",7.40293924555366,34.8095238095238,0.0574555403556771,"abstract",3.73913,707.48,217.86,-0.479,0.527,2.5,17,638,19.02,468
"appearance","样子","樣子","yàngzi","N","木","phono-semantic","子","pictograph",2.14285714285714,1,2.19047619047619,2.71428571428571,0.904761904761905,4.61904761904762,1.9047619047619,2.57142857142857,2.23809523809524,2.04761904761905,1.95238095238095,2.05634905319389,1.70293863659264,1.93956303375393,1.48804761828569,1.67047184665776,1.16086995293144,1.94691453086061,1.91236577493503,1.94691453086061,1.85677652064513,1.82964997953681,2.26190476190476,"visual",4.61904761904762,5.20036777584719,13.5714285714286,0.273684210526316,2.14285714285714,10.7142857142857,2.57142857142857,3.71210071544868,0.0622222222222225,"hand/arm",4.61904761904762,"visual",5.76688861631574,24.2857142857143,0.152941176470588,"concrete",3.193548,767.15,278.82,-0.215,0.812,0,19,251,7.48,159
"nagging","唠叨","嘮叨","láodao","Nv","口","phono-semantic","口","phono-semantic",4.76190476190476,1.14285714285714,1.42857142857143,3.42857142857143,1.04761904761905,3.23809523809524,1.85714285714286,1.85714285714286,2.23809523809524,3.33333333333333,1.80952380952381,0.700340053457026,1.71130693581585,1.85933936040274,1.7768350675127,1.62715059156153,1.70014005025356,1.87844920840874,1.74027912375326,1.64026710949046,1.6532795690183,1.66189793967763,2.50793650793651,"auditory",4.76190476190476,5.72655213302395,15.0476190476191,0.246835443037974,2.21904761904762,11.0952380952381,3.33333333333333,4.0612120578636,0.137339055793991,"mouth/throat",4.76190476190476,"auditory",6.3394723529121,26.1428571428572,0.14207650273224,"concrete",2.677419,721.75,227,-0.485,0.55,0,7,126,3.76,109
"chorus","合唱","合唱","héchàng","Nv","口","compound_ideograph","口","phono-semantic",4.76190476190476,0.19047619047619,0.761904761904762,2.71428571428571,0.428571428571429,3.19047619047619,1.14285714285714,1.80952380952381,2.23809523809524,4.42857142857143,1.9047619047619,0.436435780471985,0.402373908081478,1.33808676492827,1.58564993434418,0.810643483377778,1.88730091980711,1.38873014965883,1.66189793967763,1.78619041271534,0.978336781043654,1.57812426331902,2.00793650793651,"auditory",4.76190476190476,5.43990776647651,12.047619047619,0.379446640316206,2.3047619047619,11.5238095238095,4.42857142857143,4.82592279988216,0.285123966942149,"mouth/throat",4.76190476190476,"auditory",6.49011890066506,23.5714285714286,0.193939393939394,"concrete",1.8,678.62,265.69,-0.542,0.932,2.5,17,1240,36.96,817
"goal keeper","龙门","龍門","lóngmén","N","龍","pictograph","門","pictograph",1.77272727272727,0.545454545454545,1.45454545454545,2.36363636363636,0.636363636363636,3.09090909090909,2.36363636363636,2.27272727272727,2.22727272727273,1.40909090909091,2,1.37777661406645,1.18431305092758,1.56531672520818,1.2552918289217,1.21676599250615,1.60086556673899,1.67745426580065,1.66709951089333,1.44524897119652,1.40268758728823,1.77281052085584,1.64393939393939,"visual",3.09090909090909,3.72779317809507,9.86363636363635,0.258064516129033,2.05454545454545,10.2727272727273,2.36363636363636,3.60347233094125,0.0929203539823005,"leg/foot",3.09090909090909,"visual",4.61973556098991,20.1363636363636,0.126410835214447,"abstract",3.807692,867.73,379.71,0.13,1.287,7.5,16,52,1.55,38
"request","要求","要求","yāoqiú","Nv","襾","pictograph","水","pictograph",3.59090909090909,0.181818181818182,0.863636363636364,3.36363636363636,0.181818181818182,2.18181818181818,1.5,2.18181818181818,2.22727272727273,2.31818181818182,1.59090909090909,1.36831808154916,0.394771016975861,1.52113536999598,1.67745426580065,0.394771016975861,1.78982211503356,1.62568666810586,1.76301591264092,1.74388231859995,1.93677108897315,1.56324116620659,1.72727272727273,"auditory",3.59090909090909,4.56933192766743,10.3636363636364,0.328947368421053,1.96363636363636,9.81818181818182,2.31818181818182,3.45645407834602,0.0833333333333335,"mouth/throat",3.59090909090909,"auditory",5.15132911494824,20.1818181818182,0.168918918918919,"concrete",3.391304,629.4,173.77,-0.762,0.482,0,16,871,25.96,726
"record","记录","記錄","jìlù","Nv","言","phono-semantic","釒","phono-semantic",3.40909090909091,1.04545454545455,2.36363636363636,2.5,0.954545454545455,3.72727272727273,1.31818181818182,3.95454545454545,2.22727272727273,2.68181818181818,1.86363636363636,1.50108186094122,1.49530289103269,1.94067868701487,1.56600796689575,1.36197590102702,1.35160638754033,1.64422115406146,0.950051263141838,1.84988592136865,1.5239786161593,1.8072724659646,2.33333333333333,"visual",3.72727272727273,4.96297977008504,14,0.198051948051948,2.40909090909091,12.0454545454545,3.95454545454545,4.65613317943671,0.218867924528302,"hand/arm",3.95454545454545,"hand/arm",6.06582142611051,26.0454545454545,0.115183246073298,"concrete",2.533333,603.16,238.13,-0.759,0.714,2.44,10,7,0.21,7
"comics","漫画","漫畫","mànhuà","N","氵","phono-semantic","田","pictograph",2.72727272727273,0.909090909090909,2.13636363636364,3,1.18181818181818,4.45454545454545,1.5,2.63636363636364,2.22727272727273,1.5,1.90909090909091,2.05129037627348,1.47709789175199,1.55212464354217,1.4142135623731,1.46827931806048,0.857864054457777,1.43924583425785,1.64882222165239,1.68838661172415,1.47196014438797,1.74326160944393,2.40151515151515,"visual",4.45454545454545,5.28753875122341,14.4090909090909,0.246056782334385,1.95454545454546,9.77272727272728,2.63636363636364,3.50558760349687,0.116279069767442,"hand/arm",4.45454545454545,"visual",5.75806083100827,24.1818181818182,0.146616541353383,"concrete",1.88,638.42,147.56,-0.627,0.525,4.88,19,4195,125.05,1928
"mail","邮件","郵件","yóujiàn","N","邑","phono-semantic","亻","compound_ideograph",2.09090909090909,0.363636363636364,1.68181818181818,2.77272727272727,0.681818181818182,4,1.22727272727273,3.09090909090909,2.22727272727273,1.54545454545455,1.77272727272727,1.54022542905069,0.789542033951723,1.91202619120245,1.50970883922059,1.04135276655684,1.4142135623731,1.47783039757026,1.60086556673899,1.6310037278232,1.40500034662842,1.68838661172415,1.93181818181818,"visual",4,4.63508318070551,11.5909090909091,0.313725490196078,1.97272727272727,9.86363636363637,3.09090909090909,3.7250608801179,0.188940092165898,"hand/arm",4,"visual",5.32823834241647,21.4545454545455,0.169491525423729,"concrete",1.5,692.04,259.17,-0.534,0.773,2.5,17,235,7.01,210
"keyboard","键盘","鍵盤","jiànpán","N","釒","phono-semantic","皿","phono-semantic",3.72222222222222,0.777777777777778,3.83333333333333,1.33333333333333,0.833333333333333,3.61111111111111,1.33333333333333,3.72222222222222,2.22222222222222,0.944444444444444,2,1.07405529245092,1.30859401674224,1.20049009599756,1.71498585142509,1.38266579688743,1.19503329458363,1.64495664165995,0.894792486988599,1.55508863207046,1.05564155136453,1.64495664165995,2.35185185185185,"tactile",3.83333333333333,5.41077841648721,14.1111111111111,0.216535433070866,2.04444444444444,10.2222222222222,3.72222222222222,4.19375275903091,0.271739130434783,"hand/arm",3.83333333333333,"tactile",6.1461047152659,24.3333333333333,0.125570776255708,"concrete",1.130435,681.11,257.47,-0.559,0.627,2.5,9,533,15.89,396
