"Word","Word_Italian","Spa_Word","Eng_Trad_Rec","Spa_Trad_Rec","WordClass","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Head.mean","Foot_leg.mean","Hand_arm.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Head.SD","Foot_leg.SD","Hand_arm.SD","Mouth.SD","Torso.SD","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Part","Max_strength.action","Exclusivity.action","Dominant.action","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"garbage","spazzatura","basura",NA,NA,"n",0.45,0.0526315789473684,2.95,0.35,4.73684210526316,4.05,2.2,0.75,3.4,0.2,0.105263157894737,0.759154654516248,0.229415733870562,1.31689427302111,0.745159820370595,0.561951486949016,1.46808145478878,1.98944583661936,1.16415770318919,1.42902248518275,0.615587011251092,0.315301767642306,2.24242424242424,1.41488301261763,5.3030303030303,2.0988813759484,4.96969696969697,1.97618395659489,20,3.4,0.495057334914986,"hand/arm",4.73684210526316,0.359982857959145,"smell",3.4,0.243402160536032,"smell"
"mirror","specchio","espejo",NA,NA,"n",0.0476190476190476,0,1.27272727272727,1.63636363636364,0,4.85714285714286,4.47619047619048,1.59090909090909,2,1.59090909090909,2.54545454545455,0.218217890235992,0,1.63828650851513,1.86561504081616,0,0.358568582800318,0.813575295780767,1.91880644720049,1.8516401995451,2.03911957913425,2.01724169827616,5.93939393939394,1.34488368315335,5.72727272727273,1.77258157909459,5.15151515151515,1.54355944413416,22,4.47619047619048,0.236431358637815,"head",4.85714285714286,0.641142857142857,"vision",4.47619047619048,0.242647058823529,"vision"
"hope","speranza","esperanza",NA,NA,"n",0.210526315789474,0,0.0526315789473684,3.9,0,0.421052631578947,3.05,0,0.15,0.368421052631579,0.75,0.535303379031311,0,0.229415733870562,1.88902648277667,0,0.901590537370498,2.18788530441227,0,0.366347548532523,0.83069758608784,1.71295374319209,7.41935483870968,1.99623301158936,5.64516129032258,2.37414387512319,6.09677419354839,2.05515350131772,20,3.05,0.706276660572822,"head",0.421052631578947,0.444079792243372,"interoception",3.05,0.438072716523795,"interoception"
"break","spezzare","romper",NA,NA,"v",2.7,0.105263157894737,3.85,0.95,0.1,2.85,1.3,1.35,3.75,1.25,0.8,1.4179302929938,0.315301767642306,1.53125335660212,1.43178210632764,0.307793505625546,1.89944590258373,1.6254554017745,1.75544266422131,1.68194749276577,1.68194749276577,1.54238366446908,4.19047619047619,1.77817455889594,4.76190476190476,1.84132457499382,6,1.7606816861659,20,3.75,0.349112426035503,"hand/arm",3.85,0.312390694269329,"touch",3.75,0.197313763500415,"touch"
"beach","spiaggia","playa",NA,NA,"n",3.28571428571429,0.55,3.80952380952381,1.57142857142857,2.95238095238095,4.85,2.57142857142857,3.76190476190476,2.71428571428571,1.19047619047619,1.66666666666667,1.64750894209583,0.998683343734455,1.32736760616822,1.80475562255471,1.65759435557046,0.366347548532523,1.6604646509766,1.04425867986634,1.79284291400159,1.56904581255767,1.71269767715535,8.03030303030303,1.04537219702029,5.18181818181818,2.86634071437941,6.12121212121212,1.86677488863775,21,3.76190476190476,0.216,"foot/leg",4.85,0.288895192171323,"vision",3.76190476190476,0.148666447151795,"vision"
"stapler","spillatrice","engrapadora",NA,NA,"n",2.1,0,4.3,0.105263157894737,0,3.9,1,0.1,4.05,0.0526315789473684,0.31578947368421,1.68272961207926,0,0.801314709186031,0.315301767642306,0,1.5183093090325,1.58943882847805,0.307793505625546,1.60509058606475,0.229415733870562,0.945905302926917,4.95454545454545,0.608258874453101,5.02272727272727,1.08881493854635,5.52272727272727,1.24804286531253,20,4.05,0.724368144969003,"hand/arm",4.3,0.386540801153517,"touch",4.05,0.27003801024624,"touch"
"thorn","spina","espina",NA,NA,"n",0.2,0.428571428571429,3.76190476190476,1.71428571428571,0,3.57142857142857,1.23809523809524,1.85714285714286,3.33333333333333,1,0.80952380952381,0.695852373938459,0.978336781043653,1.60949563232591,2.02837021134844,0,1.53529894715748,1.57812426331902,1.98206241793023,1.79814719456816,1.7606816861659,1.60059512741504,2.91428571428571,1.68682487272998,6.54285714285714,1.78791461078604,4.25714285714286,1.80428993924866,21,3.33333333333333,0.30635838150289,"hand/arm",3.76190476190476,0.350799289520426,"touch",3.33333333333333,0.209994683678894,"touch"
"spirit","spirito","espíritu",NA,NA,"n",0.526315789473684,0.0526315789473684,0.105263157894737,3.75,0.0526315789473684,1,2.85,0,0,0.8,0.157894736842105,0.904827856717728,0.229415733870562,0.458831467741124,1.77334058829805,0.229415733870562,1.62221421130763,2.13430624744781,0,0,1.54238366446908,0.501459857121279,6.02857142857143,1.5621575254928,4.91428571428571,1.93073330432688,5.45714285714286,1.59674037712233,20,2.85,0.748445058742225,"head",1,0.411821372049818,"interoception",2.85,0.403454133635334,"interoception"
"dirt","sporcizia","suciedad",NA,NA,"n",0.368421052631579,0.421052631578947,3.75,2.05,4.36842105263158,4.5,2.3,1.15,2.6,0.8,1.05,0.955133865881839,1.01739260823845,1.40955386745706,1.8202082009311,0.955133865881839,0.888523316638639,2.05452004896008,1.8144159564879,1.75918641482512,1.10501250290617,1.7614288458372,2.21212121212121,1.31713647161123,5.81818181818182,2.25630429927107,5.09090909090909,2.32330094321146,20,2.6,0.227848101265823,"hand/arm",4.5,0.288888531342515,"vision",2.6,0.176881478143308,"vision"
"bride","sposa","novia",NA,NA,"n",1.65,0.421052631578947,2.3,2.9,1.15,4.4,2.66666666666667,0.761904761904762,1.85,1.55,1.55,1.98082917247458,1.01739260823845,1.71985311490316,2.14966337634034,1.75544266422131,0.882579950158088,2.08166599946613,1.67047184665776,2.05899822345978,1.8202082009311,1.98613615900453,7.73529411764706,1.54348726628258,5.76470588235294,2.55910523578909,6.47058823529412,1.81300510817858,21,2.66666666666667,0.227337311736289,"head",4.4,0.337420718816068,"vision",2.66666666666667,0.18768952492419,"vision"
"groom","sposo","novio",NA,NA,"n",1.76190476190476,0,1.33333333333333,2.76190476190476,0.619047619047619,3.9047619047619,1.95238095238095,0.3,1,1.23809523809524,0.55,1.81396697612613,0,1.82574185835055,1.99761762869579,1.02353263143832,1.57812426331902,2.06097526613471,0.801314709186032,1.61245154965971,1.81396697612613,1.05006265477226,6.71428571428571,2.34610351022121,6.48571428571429,1.91543926111616,5.54285714285714,1.83660263630908,21,1.95238095238095,0.327822390174776,"head",3.9047619047619,0.351931330472103,"vision",1.95238095238095,0.253203643662189,"vision"
"spray","spray","aerosol",NA,NA,"n",3.14285714285714,0.857142857142857,3,0.1,3.66666666666667,3.28571428571429,1.76190476190476,0,3.85714285714286,0.80952380952381,0,1.76877681706071,1.8516401995451,1.67332005306815,0.447213595499958,1.35400640077266,1.70712791386167,1.86828161433875,0,1.38873014965883,1.40068010691405,0,5.2,1.67683174644398,4.6,1.83431346349334,5.71428571428571,1.52569036584655,21,3.85714285714286,0.6,"hand/arm",3.66666666666667,0.238316310739709,"smell",3.85714285714286,0.188328295745176,"hand/arm"
"shark","squalo","tiburón",NA,NA,"n",1.28571428571429,0.1,1.52380952380952,1.28571428571429,0.05,4.95,1.52380952380952,1.04761904761905,1.57142857142857,0.35,0.857142857142857,1.76473389333512,0.447213595499958,1.77817455889594,1.90112748501665,0.223606797749979,0.223606797749979,2.01541677126711,1.74574312188794,1.80475562255471,0.988086934168084,1.71130693581585,3.16666666666667,2.07708587070581,7.02777777777778,2.17105782131478,3.55555555555556,2.37179190179004,21,1.57142857142857,0.228304405874499,"hand/arm",4.95,0.558420628525383,"vision",1.57142857142857,0.336880013095433,"vision"
"crutch","stampella","muleta",NA,NA,"n",1.23809523809524,0,3.9047619047619,0.904761904761905,0,3.85714285714286,0.80952380952381,2.95238095238095,3.95238095238095,0.05,1.38095238095238,1.48002573980191,0,1.51343192462568,1.37494588638106,0,1.68183573174416,1.53684897172909,2.10893789562876,1.65759435557046,0.223606797749979,1.80211515936664,3.70588235294118,1.56726768158466,5.29411764705882,1.73256530358723,4.44117647058824,1.63653692883161,21,3.95238095238095,0.426711793803697,"hand/arm",3.9047619047619,0.366071428571429,"touch",3.95238095238095,0.207474065741782,"hand/arm"
"mould","stampo","molde","mold",NA,"n",1.05263157894737,0.368421052631579,2.8421052631579,0.368421052631579,0.736842105263158,3.36842105263158,1.55,0.111111111111111,1.94736842105263,0.421052631578947,0.31578947368421,1.39338453695893,0.760885910252682,1.89335557189806,0.683985568056769,1.24016599530322,1.73879033033471,1.79105966869954,0.323380833381777,1.840099158274,0.837707816583391,0.582392725357819,5.22222222222222,1.24467118115844,4.58333333333333,1.33897615470073,4.88888888888889,1.1408712905439,20,1.94736842105263,0.422582598748402,"hand/arm",3.36842105263158,0.337264742785445,"vision",1.94736842105263,0.248988623410295,"vision"
"uncork","Stappare","destapar",NA,"descorchar","v",3.85714285714286,1.23809523809524,3.57142857142857,0.2,1.95238095238095,3.52380952380952,1.23809523809524,0.05,4.35,1.19047619047619,0.1,1.42427926635594,1.84132457499382,1.28730060869358,0.523148363780597,1.9098740920854,1.36451631060415,1.81396697612613,0.223606797749979,0.988086934168085,1.72101852456758,0.307793505625546,6.28571428571429,1.7361698402765,5,2.25831795812724,5.71428571428571,1.61687529336239,21,4.35,0.620618556701031,"hand/arm",3.85714285714286,0.249845774213449,"audition",4.35,0.202149093351242,"hand/arm"
"statue","statua","estatua",NA,NA,"n",0.0526315789473684,0,2.55,1.35,0.210526315789474,4.94736842105263,1.9,0.95,2.5,0.263157894736842,0.9,0.229415733870562,0,1.79105966869954,1.26802789276975,0.535303379031311,0.229415733870562,1.97084005599536,1.73129096949433,1.79179416111044,0.733492805626908,1.5183093090325,6.5,1.3912166872805,4.875,2.3105647961958,6.0625,1.72154281893288,20,2.5,0.343434343434343,"hand/arm",4.94736842105263,0.563340087326275,"vision",2.5,0.316658244904834,"vision"
"star","stella","estrella",NA,NA,"n",0.222222222222222,0.0555555555555556,0.157894736842105,1.05555555555556,0,4,2.57894736842105,0,0.166666666666667,0.166666666666667,0,0.73208449814096,0.235702260395516,0.374634324632678,1.43372087784044,0,2,1.98090297798432,0,0.383482494423685,0.514495755427527,0,7.54545454545455,1.60255477852765,5.75757575757576,2.25042083606465,5.66666666666667,1.5545631755148,19,2.57894736842105,0.885542168674699,"head",4,0.654634946677605,"vision",2.57894736842105,0.475991649269311,"vision"
"esteem","Stimare","estimar",NA,NA,"v",0.35,0.1,0.714285714285714,3.14285714285714,0.05,1.80952380952381,2.57142857142857,0.05,0.952380952380952,1.0952380952381,0.2,0.875093979915421,0.307793505625546,1.27054543967767,1.82443729093971,0.223606797749979,1.93956303375393,2.01423505508738,0.223606797749979,1.16086995293144,1.54611648670991,0.523148363780597,7.52380952380952,1.28914885172534,4.9047619047619,1.92106121466136,6.33333333333333,1.35400640077266,21,2.57142857142857,0.517848410757946,"head",1.80952380952381,0.350132625994695,"interoception",2.57142857142857,0.280258899676375,"interoception"
"stomach","stomaco","estómago",NA,NA,"n",0.35,1.55,0.45,3.5,1,0.75,0.5,0.2,0.35,1.85,4.15,0.93330200448673,1.7614288458372,0.998683343734455,1.76217568871402,1.555973210431,1.16415770318919,0.945905302926917,0.615587011251092,0.745159820370595,1.84319516629483,1.56524758424985,4.58823529411765,1.3510410589464,5.11764705882353,1.70142018899993,4.67647058823529,1.47135452406018,20,4.15,0.560283687943262,"torso",1.55,0.30516919244343,"interoception",4.15,0.26962457337884,"torso"
"history","storia","historia",NA,NA,"n",2.85714285714286,0.15,0.523809523809524,1.71428571428571,0.380952380952381,2.19047619047619,2.71428571428571,0.15,0.428571428571429,1.14285714285714,0.1,1.93095091304037,0.489360484929593,0.980767435177556,1.92724822331886,0.740012869900955,2.11232212550661,1.64750894209583,0.366347548532523,0.870139561876632,1.59014824106793,0.307793505625546,6.13636363636364,1.95995857918868,5.25,2.38332384667706,5.86363636363636,1.66483338213614,21,2.71428571428571,0.576377952755906,"head",2.85714285714286,0.278875203346502,"audition",2.71428571428571,0.223207401696222,"audition"
"road","strada","calle",NA,NA,"n",3.1,0.2,2.65,1.1,1.9,4.73684210526316,1.7,3.95,1.2,0.368421052631579,1.1,1.80350535872433,0.615587011251092,1.87153188029148,1.4473205733718,1.37266548230652,0.733492805626907,1.92216982655156,1.46808145478878,1.39924791829115,0.83069758608784,1.4473205733718,4.84848484848485,1.41688946554619,5.36363636363636,1.9496503182972,4.60606060606061,1.61901578782053,20,3.95,0.430559949383107,"foot/leg",4.73684210526316,0.349091715074667,"vision",3.95,0.206170772542454,"vision"
"stress","stress","estrés",NA,NA,"n",1.4,0.157894736842105,0.85,4.78947368421053,0.210526315789474,1.6,4.42105263157895,2.3,2.05,1.3,2.25,1.87504385913616,0.374634324632678,1.4964871146156,0.418853908291696,0.630603535284612,1.78885438199983,0.901590537370499,2.00262984991972,1.98613615900453,1.6254554017745,1.80277563773199,8.47619047619048,0.813575295780767,7.80952380952381,1.88730091980711,7.61904761904762,1.71686314178476,20,4.42105263157895,0.253310551046561,"head",1.6,0.398228705392029,"interoception",4.42105263157895,0.217149907464528,"interoception"
"scream","strillo","grito",NA,NA,"n",5,0,0.05,1.9047619047619,0,1.47619047619048,3.23809523809524,0,0.380952380952381,4.9,0.3,0,0,0.223606797749979,1.48002573980191,0,1.56904581255767,1.70014005025356,0,0.920662287496912,0.447213595499958,0.801314709186032,2.93939393939394,1.45643816250884,6.48484848484848,1.66059500106912,5.18181818181818,1.75809814598306,21,4.9,0.55561555075594,"mouth/throat",5,0.432009874511417,"audition",4.9,0.289855072463768,"audition"
"tighten","stringere","apretar",NA,NA,"v",0.3,0.142857142857143,4.65,1.38095238095238,0.3,2.42857142857143,0.80952380952381,2.28571428571429,4.7,1.66666666666667,1.76190476190476,0.57124057057748,0.358568582800318,0.93330200448673,1.49920613913466,0.57124057057748,2.03890727036392,1.40068010691405,1.92724822331886,0.571240570577479,1.62275485928508,2.09534631755139,4.80952380952381,1.83354977077383,6.57142857142857,1.5023790657297,5.57142857142857,2.52133751353183,21,4.7,0.34662706830717,"hand/arm",4.65,0.408150470219436,"touch",4.7,0.223102925748922,"hand/arm"
"banner","striscione","pancarta",NA,NA,"n",0.473684210526316,0,3.1578947368421,0.68421052631579,0.222222222222222,4.26315789473684,1.57894736842105,0.333333333333333,3.42105263157895,0.111111111111111,1.10526315789474,0.904827856717728,0,1.89335557189806,1.10818327700728,0.548318880553316,0.933458638205125,2.11649053003851,0.970142500145332,1.70996392014192,0.323380833381777,1.52369203807744,6.21212121212121,1.34065226097168,5.3030303030303,2.02306772756204,6.09090909090909,1.46551263137759,19,3.42105263157895,0.505357142857143,"hand/arm",4.26315789473684,0.465559711705136,"vision",3.42105263157895,0.277714285714286,"vision"
"crush","stritolare","triturar",NA,NA,"v",0.8,0.157894736842105,4.47368421052632,2.1,0.157894736842105,2.15,0.7,1.45,4.15,0.9,1.9,1.43636969291922,0.688247201611685,0.696692268479467,1.91668573598447,0.501459857121279,1.78517285024817,1.59274671723509,1.70061908232205,1.08942283125661,1.5183093090325,1.74416319854476,4.70588235294118,1.76719966399001,5.5,1.56185592786081,5.47058823529412,1.46132555262901,20,4.15,0.379120879120879,"hand/arm",4.47368421052632,0.363462360774572,"touch",4.15,0.227872724746422,"touch"
"stove","stufa","estufa",NA,NA,"n",1.47619047619048,0.05,2.80952380952381,1.47619047619048,1.38095238095238,3.95238095238095,1.66666666666667,1.33333333333333,2.76190476190476,0.35,1.80952380952381,1.69171651345749,0.223606797749979,1.83354977077383,1.74982992370823,1.68748897703631,1.4309504001254,1.68325082306035,1.68325082306035,1.86828161433875,0.812727700887249,1.60059512741504,6.97058823529412,1.42457423980145,4.47058823529412,2.12111025984102,5.76470588235294,1.45766154631338,21,2.76190476190476,0.304478509167418,"hand/arm",3.95238095238095,0.334609957669825,"vision",2.76190476190476,0.20467032967033,"vision"
"rape","stupro","violación",NA,NA,"n",3,1.31578947368421,3.26315789473684,4.26315789473684,1.31578947368421,3.52631578947368,2.63157894736842,2.47368421052632,2.57894736842105,2.52631578947368,2.8421052631579,1.97202659436654,1.94515442343125,2.13026094549622,1.32673807442489,1.94515442343125,1.95415287280509,2.24129244251291,1.98237851113341,2.0900768054384,2.01020786798645,1.83373201406727,1.18181818181818,0.691231703916236,7.5,1.95887960383623,3.88636363636364,2.90321320857785,20,2.8421052631579,0.0282258064516129,"torso",3.52631578947368,0.239813901029184,"interoception",2.8421052631579,0.0991150442477876,"interoception"
"success","successo","éxito",NA,NA,"n",1.0952380952381,0.1,0.380952380952381,3.42857142857143,0.142857142857143,1.85714285714286,2.71428571428571,0.619047619047619,0.55,1.23809523809524,0.714285714285714,1.37494588638106,0.307793505625546,0.589592272353571,1.96396101212393,0.358568582800318,1.98206241793023,2.07708587070581,0.973457265430305,0.944513241388333,1.78619041271534,1.34695423615122,7.84848484848485,1.41688946554619,7.06060606060606,1.81898656432974,6.51515151515152,1.97042527327878,21,2.71428571428571,0.370869033047736,"head",1.85714285714286,0.351048269137006,"interoception",2.71428571428571,0.259224921194141,"interoception"
"suck","succhiare","chupar",NA,NA,"v",1.47619047619048,4.45,2.71428571428571,1.76190476190476,1.61904761904762,1.80952380952381,1.0952380952381,0,0.761904761904762,4.85714285714286,0,1.56904581255767,0.759154654516248,1.67758329578168,1.72929933512859,1.77415305078763,1.91361039971692,1.48002573980191,0,1.13599128098599,0.358568582800318,0,5.38095238095238,2.22432440251395,5.61904761904762,2.47943926072389,5.47619047619048,2.54202768708462,21,4.85714285714286,0.723404255319149,"mouth/throat",4.45,0.267420231792817,"taste",4.85714285714286,0.236412098736818,"mouth/throat"
"sweat","Sudare","sudar",NA,NA,"v",0.238095238095238,0.5,3.52380952380952,3.0952380952381,2.80952380952381,3.19047619047619,3.0952380952381,1.95238095238095,2.85714285714286,0.3,3.61904761904762,0.624880941040924,0.688247201611685,1.47034171603228,1.84132457499382,1.60059512741504,1.60059512741504,1.81396697612613,1.71686314178476,1.59014824106793,0.57124057057748,1.59612626305661,2.9047619047619,1.81396697612613,5.52380952380952,2.44170120242112,3,1.7606816861659,21,3.61904761904762,0.280708819975836,"torso",3.52380952380952,0.238325281803543,"touch",3.61904761904762,0.134266263237519,"torso"
"filth","sudiciume","suciedad",NA,NA,"n",0.476190476190476,0.619047619047619,3.14285714285714,1.95238095238095,3.85714285714286,4.35,3.23809523809524,1.57142857142857,2.04761904761905,1.23809523809524,1.14285714285714,0.980767435177556,1.2440333788203,1.68183573174416,1.77415305078763,1.2363540870525,0.745159820370595,1.67047184665776,1.93833507349551,1.9098740920854,1.81396697612613,1.76877681706071,1.97222222222222,1.40379304765158,6.61111111111111,1.77728167681157,4.36111111111111,1.95890315924539,21,3.23809523809524,0.22680412371134,"head",4.35,0.296590909090909,"vision",3.23809523809524,0.163896444041503,"vision"
"cork","sughero","corcho",NA,NA,"n",1.65,0.95,4.15,0.3,1.95,3.85,1.15,0.210526315789474,2.85,0.6,0.210526315789474,1.56524758424985,1.05006265477226,1.03998987849326,0.732695097065047,1.57195821559574,1.72520021721355,1.63111198750713,0.630603535284612,1.8144159564879,1.18765580695312,0.535303379031311,4.85294117647059,1.01898205120471,4.41176470588235,1.70769465475187,5.44117647058824,1.6549499025758,20,2.85,0.525681341719078,"hand/arm",4.15,0.30472027972028,"touch",2.85,0.220438816080106,"touch"
"suicide","suicidio","suicidio",NA,NA,"n",1,0.157894736842105,1.26315789473684,4.21052631578947,0,1.78947368421053,3.55,1.5,2.21052631578947,1.57894736842105,2.36842105263158,1.52752523165195,0.374634324632678,1.88096031215612,1.18222705886536,0,1.98826969354487,1.60509058606475,1.60591013709393,1.58391032884585,1.95265601094407,1.94965883955201,1.60606060606061,1.34488368315335,7.09090909090909,2.06705763652765,4.06060606060606,2.58528762833309,20,3.55,0.18290678563043,"head",1.78947368421053,0.374248162174204,"interoception",3.55,0.214505965947178,"interoception"
"play","Suonare","tocar",NA,NA,"v",4.7,0.15,3.85714285714286,2.14285714285714,0.15,3.47619047619048,2.38095238095238,1.66666666666667,4.1,2.23809523809524,1.57142857142857,0.571240570577479,0.489360484929593,1.62128696675555,1.68183573174416,0.366347548532523,1.28914885172534,1.96153487035511,1.85292561462497,0.967906041546987,1.78619041271534,1.80475562255471,7.23809523809524,1.75797502555531,7.14285714285714,1.45896244933563,6.33333333333333,1.85292561462497,21,4.1,0.211469534050179,"hand/arm",4.7,0.300914634146342,"audition",4.1,0.172131147540984,"audition"
"nun","suora","monja",NA,NA,"n",1.23809523809524,0,0.3,0.5,0.15,3.66666666666667,1.33333333333333,0,0,0,0.1,1.86828161433875,0,0.732695097065047,1,0.366347548532523,1.62275485928508,1.85292561462497,0,0,0,0.307793505625546,5.35294117647059,1.47468235801511,4.73529411764706,1.65710268384697,4.94117647058824,1.32439068827411,21,1.33333333333333,0.930232558139535,"head",3.66666666666667,0.538649877579573,"vision",1.33333333333333,0.503103560927801,"vision"
"unscrew","Svitare","destornillar",NA,NA,"v",1.0952380952381,0,4.52380952380952,0.1,0.19047619047619,3.71428571428571,0.666666666666667,0,4.85714285714286,0,0.4,1.67047184665776,0,0.87287156094397,0.447213595499958,0.402373908081478,1.76473389333512,1.15470053837925,0,0.358568582800318,0,0.820782681668123,4.80952380952381,0.87287156094397,4.04761904761905,1.93587681623058,6.28571428571429,1.52127765851133,21,4.85714285714286,0.819935691318328,"hand/arm",4.52380952380952,0.429669832654907,"touch",4.85714285714286,0.312404287901991,"hand/arm"
"tobacco","tabacco","tabaco",NA,NA,"n",0.142857142857143,3.52380952380952,2.28571428571429,1.33333333333333,4.5,2.95238095238095,1.66666666666667,0,2.19047619047619,3.71428571428571,0.35,0.358568582800318,1.72101852456758,1.52127765851133,1.59164485150844,0.760885910252682,1.77415305078763,1.9832633040858,0,1.93956303375393,1.92724822331886,0.875093979915421,5.06060606060606,3.09171669484966,4.72727272727273,2.34883917170705,4.48484848484848,2.45103565000099,21,3.71428571428571,0.468890892696123,"mouth/throat",4.5,0.274310595065312,"smell",3.71428571428571,0.198591993275192,"smell"
"be silent","Tacere","callarse",NA,NA,"v",3.47619047619048,0.05,0.428571428571429,2.38095238095238,0.05,1.04761904761905,2.38095238095238,0.1,0.15,3.33333333333333,0.428571428571429,1.86061945649957,0.223606797749979,0.978336781043653,1.62715059156153,0.223606797749979,1.35927151357595,1.9098740920854,0.307793505625546,0.489360484929593,2.05750658160146,0.870139561876632,4.19047619047619,1.83354977077383,3.71428571428571,1.92724822331886,3.9047619047619,1.72929933512859,21,3.33333333333333,0.505772811918063,"mouth/throat",3.47619047619048,0.315880571181307,"audition",3.33333333333333,0.247804374031341,"audition"
"cutting","Tagliare","cortar","cut",NA,"v",2.2,0,3.6,0.157894736842105,0.0526315789473684,4.25,0.8,0,4.63157894736842,0.1,0.157894736842105,1.47255595908325,0,1.69829635997837,0.501459857121279,0.229415733870562,1.25131509768092,1.5078740698501,0,0.597264720370148,0.307793505625546,0.501459857121279,4.23809523809524,1.60949563232591,5.14285714285714,1.87844920840874,5.14285714285714,1.95667356208731,20,4.63157894736842,0.814061054579094,"hand/arm",4.25,0.399827878902197,"vision",4.63157894736842,0.29038112522686,"hand/arm"
"cutting board","tagliere","tabla de cortar",NA,"tabla de picar","n",1.21052631578947,1,4.05263157894737,0.105263157894737,1.15789473684211,3.94736842105263,1.63157894736842,0,4.21052631578947,0.578947368421053,0.31578947368421,1.58391032884585,1.63299316185545,1.02597835208515,0.315301767642306,1.5727950313141,1.80965571343546,1.86221273148637,0,1.18222705886536,1.1697953037312,0.945905302926917,4.54545454545455,1.64109165441234,5.12121212121212,1.2931931351691,4.78787878787879,1.21854359168988,19,4.21052631578947,0.625,"hand/arm",4.05263157894737,0.333677259595543,"touch",4.21052631578947,0.23121387283237,"hand/arm"
"cut","taglio","corte",NA,NA,"n",1.1,0.1,3.25,2.05,0,3.65,1.65,1,3.15,0.9,0.85,1.58612404107756,0.307793505625546,1.48235232689554,1.60509058606475,0,1.84319516629483,2.0332758116684,1.4142135623731,1.59851905146443,1.29370947686346,1.56524758424985,3.82352941176471,1.86629739153603,5.8235294117647,1.89849363308553,4.79411764705882,1.82207693289172,20,3.15,0.304635761589404,"hand/arm",3.65,0.328265524625268,"vision",3.15,0.206214689265537,"vision"
"talent","talento","talento",NA,NA,"n",2.42857142857143,1.04761904761905,1.42857142857143,2.9047619047619,0.666666666666667,3.47619047619048,2.66666666666667,1.38095238095238,1.71428571428571,2.28571428571429,1.52380952380952,1.6604646509766,1.68748897703631,1.85933936040274,1.60949563232591,1.46059348668044,1.16700675315302,1.87971629064956,1.77415305078763,1.92724822331886,1.97845538597304,1.86061945649957,7.14705882352941,2.0320515523939,6.11764705882353,2.55562013920304,6.58823529411765,1.94028500029066,21,2.66666666666667,0.134328358208955,"head",3.47619047619048,0.265454545454545,"vision",2.66666666666667,0.130530973451327,"vision"
"carpet","tappeto","alfombra",NA,NA,"n",0.9,0,4.55,0.65,1.1,4.36842105263158,1.3,3.65,2.25,0,0.5,1.11921024787453,0,0.759154654516248,1.03998987849326,1.2096106376586,0.955133865881839,1.8093325317714,1.63111198750713,1.86024899295483,0,1.10023920844036,5.60606060606061,1.7489174140628,4.75757575757576,1.45838744488354,5.03030303030303,1.13150476371204,20,3.65,0.474025974025974,"foot/leg",4.55,0.384971796937953,"touch",3.65,0.236137667304015,"touch"
"table","tavolo","mesa",NA,NA,"n",1.15,0.0526315789473684,4.2,0.157894736842105,0.368421052631579,4.52631578947368,1,2.25,3.7,0.157894736842105,2.35,1.72520021721355,0.229415733870562,0.83350875346649,0.374634324632678,0.83069758608784,0.611775290321499,1.21395395733377,1.55173926187427,1.03109548284184,0.374634324632678,1.34848843251679,5.61904761904762,1.5644868320376,5.23809523809524,1.67047184665776,5.23809523809524,0.99522670305624,20,3.7,0.374513077351141,"hand/arm",4.52631578947368,0.429116224917729,"vision",3.7,0.224659706620854,"vision"
"taxi","taxi","taxi",NA,NA,"n",2.9,0.0526315789473684,2,0.7,1.05,4.25,1.4,2.25,2.2,1.65,1.4,1.37266548230652,0.229415733870562,1.97350876413186,1.55935209217432,1.19097483291276,0.850696309223401,1.90290636437502,1.77334058829805,1.39924791829115,1.75544266422131,1.72900945174124,5.4,1.49901928724397,4.85714285714286,1.75135001948677,5.22857142857143,1.39506934859704,20,2.25,0.0955056179775281,"foot/leg",4.25,0.375386011710405,"vision",2.25,0.211426299045599,"vision"
"baking tray","teglia","bandeja para hornear","baking pan",NA,"n",0.904761904761905,1.28571428571429,3.28571428571429,0.05,1.66666666666667,3.66666666666667,0.761904761904762,0.05,3.57142857142857,0.904761904761905,0.15,1.4108423691101,1.58564993434418,1.84777858908629,0.223606797749979,1.79814719456816,1.74164673034842,1.22085060121056,0.223606797749979,1.6604646509766,1.54611648670991,0.489360484929593,5.85294117647059,1.54001875118802,5.08823529411765,2.09425834212617,5.41176470588235,1.32842232831014,21,3.57142857142857,0.647548161120841,"hand/arm",3.66666666666667,0.310421286031042,"vision",3.57142857142857,0.221913805697589,"vision"
"call","Telefonare","llamar",NA,NA,"v",4.9,0.142857142857143,2.33333333333333,1.38095238095238,0.142857142857143,2.0952380952381,3.85714285714286,0.05,3.28571428571429,3.76190476190476,0.05,0.307793505625546,0.358568582800318,1.9832633040858,1.35927151357595,0.358568582800318,1.86828161433875,1.35224680756563,0.223606797749979,1.45405835999994,1.57812426331902,0.223606797749979,5.61904761904762,1.5644868320376,5.23809523809524,1.67047184665776,5.23809523809524,0.99522670305624,21,3.85714285714286,0.345954132410212,"head",4.9,0.362451567453329,"audition",3.85714285714286,0.220454545454545,"audition"
